num_client;recence;frequence;montant;seg_recence;seg_frequence;seg_montant
ID_660137;3;1;18.99;R2;F1;M1
ID_660302;3;2;224.245;R2;F2;M3
ID_660565;12;2;82.1;R1;F2;M2
ID_660778;2;1;23;R3;F1;M1
ID_660901;2;1;29.3;R3;F1;M1
ID_661055;2;1;12.99;R3;F1;M1
ID_661160;10;2;49.2;R1;F2;M1
ID_661371;2;2;29.24;R3;F2;M1
ID_661389;3;2;81.99;R2;F2;M2
ID_66158;6;1;63.49;R2;F1;M2
ID_661697;2;1;103.49;R3;F1;M3
ID_661726;5;1;34.7;R2;F1;M1
ID_662190;3;2;48.445;R2;F2;M1
ID_662694;2;1;14.99;R3;F1;M1
ID_662730;7;1;64.2;R1;F1;M2
ID_662929;2;2;56.99;R3;F2;M2
ID_662940;7;4;60.7475;R1;F3;M2
ID_66324;3;5;103.325;R2;F3;M3
ID_663326;4;2;42.5;R2;F2;M1
ID_663379;2;1;25.7;R3;F1;M1
ID_663890;4;1;95.49;R2;F1;M2
ID_664549;4;2;404.6;R2;F2;M3
ID_664605;6;1;22.49;R2;F1;M1
ID_664698;4;1;106.4;R2;F1;M3
ID_664810;2;1;155.45;R3;F1;M3
ID_664841;2;2;59.345;R3;F2;M2
ID_66488;5;3;146.42666667;R2;F2;M3
ID_665059;12;1;20.2;R1;F1;M1
ID_66515;2;2;45.24;R3;F2;M1
ID_665289;3;2;260.99;R2;F2;M3
ID_665339;4;1;97.25;R2;F1;M2
ID_665388;11;1;53.5;R1;F1;M2
ID_665421;5;2;190.8;R2;F2;M3
ID_665531;3;2;240.845;R2;F2;M3
ID_665708;3;2;129.645;R2;F2;M3
ID_665730;5;1;143;R2;F1;M3
ID_665904;3;2;161.74;R2;F2;M3
ID_666487;5;2;31.745;R2;F2;M1
ID_666607;7;2;67.495;R1;F2;M2
ID_666835;3;1;339.99;R2;F1;M3
ID_667106;5;2;44.2;R2;F2;M1
ID_66742;1;3;62.813333333;R3;F2;M2
ID_667438;10;1;21.6;R1;F1;M1
ID_667445;11;1;21.2;R1;F1;M1
ID_667482;3;1;85;R2;F1;M2
ID_667498;12;1;58.2;R1;F1;M2
ID_667527;9;1;56.2;R1;F1;M2
ID_667697;4;1;16.49;R2;F1;M1
ID_667702;4;3;57.463333333;R2;F2;M2
ID_667760;3;1;89.6;R2;F1;M2
ID_667812;3;1;332;R2;F1;M3
ID_66805;4;3;70.726666667;R2;F2;M2
ID_668173;7;1;53.5;R1;F1;M2
ID_668178;3;3;224.39333333;R2;F2;M3
ID_668242;4;6;41.01;R2;F3;M1
ID_668402;3;1;118.49;R2;F1;M3
ID_668613;3;2;168.645;R2;F2;M3
ID_668720;4;1;417.99;R2;F1;M3
ID_668774;3;2;219.34;R2;F2;M3
ID_668871;11;1;31.49;R1;F1;M1
ID_668883;3;6;53.578333333;R2;F3;M2
ID_668920;3;1;457;R2;F1;M3
ID_669036;5;5;40.634;R2;F3;M1
ID_66907;3;2;68.49;R2;F2;M2
ID_669074;3;3;158.49333333;R2;F2;M3
ID_669133;4;1;27.1;R2;F1;M1
ID_669153;3;3;117.16666667;R2;F2;M3
ID_669273;6;3;41.5;R2;F2;M1
ID_669330;10;1;142.25;R1;F1;M3
ID_669374;4;3;59.233333333;R2;F2;M2
ID_669650;10;1;66.49;R1;F1;M2
ID_669724;12;1;44.2;R1;F1;M1
ID_669730;4;2;109.1;R2;F2;M3
ID_669831;9;2;440.25;R1;F2;M3
ID_670000;11;1;35.99;R1;F1;M1
ID_670205;4;1;30.99;R2;F1;M1
ID_670461;10;4;52.1675;R1;F3;M2
ID_670635;5;1;17.1;R2;F1;M1
ID_670953;4;1;17.99;R2;F1;M1
ID_671066;4;5;48.176;R2;F3;M1
ID_671112;7;3;33.866666667;R1;F2;M1
ID_671116;7;4;97.9625;R1;F3;M2
ID_671216;12;1;44.99;R1;F1;M1
ID_671366;4;1;317;R2;F1;M3
ID_671457;4;1;317;R2;F1;M3
ID_671502;4;3;115.99666667;R2;F2;M3
ID_671514;4;1;104.49;R2;F1;M3
ID_671521;4;3;354.56333333;R2;F2;M3
ID_671604;4;1;34.9;R2;F1;M1
ID_671638;4;1;25.69;R2;F1;M1
ID_671666;4;1;37.99;R2;F1;M1
ID_671668;4;1;65;R2;F1;M2
ID_671771;4;4;76.65;R2;F3;M2
ID_671776;4;1;445;R2;F1;M3
ID_671795;4;2;167.42;R2;F2;M3
ID_671901;4;4;95.9975;R2;F3;M2
ID_671927;4;1;450;R2;F1;M3
ID_671933;4;3;264.83;R2;F2;M3
ID_671937;4;2;110.5;R2;F2;M3
ID_671995;4;4;373.25;R2;F3;M3
ID_671996;4;1;34.2;R2;F1;M1
ID_672008;5;1;45.99;R2;F1;M1
ID_672015;4;1;404;R2;F1;M3
ID_672031;4;4;221.5875;R2;F3;M3
ID_672047;4;3;191.99333333;R2;F2;M3
ID_672067;4;1;65;R2;F1;M2
ID_672667;7;1;154.5;R1;F1;M3
ID_672816;4;3;179.99666667;R2;F2;M3
ID_672828;5;1;25.49;R2;F1;M1
ID_672967;4;5;250.134;R2;F3;M3
ID_672977;4;5;92.158;R2;F3;M2
ID_673027;11;1;23.6;R1;F1;M1
ID_673084;4;1;439;R2;F1;M3
ID_673098;6;1;58.99;R2;F1;M2
ID_673207;7;4;75.325;R1;F3;M2
ID_673344;4;2;42.095;R2;F2;M1
ID_673530;5;5;27.59;R2;F3;M1
ID_673698;5;3;63.933333333;R2;F2;M2
ID_673704;5;1;167.99;R2;F1;M3
ID_673728;5;3;110.31666667;R2;F2;M3
ID_673772;5;2;35.65;R2;F2;M1
ID_673875;5;5;99.096;R2;F3;M2
ID_673877;5;1;59.49;R2;F1;M2
ID_673934;5;1;248;R2;F1;M3
ID_673967;5;1;101.25;R2;F1;M3
ID_673971;5;1;97.25;R2;F1;M2
ID_674051;5;1;160.99;R2;F1;M3
ID_674113;5;1;182.5;R2;F1;M3
ID_674160;5;1;47.99;R2;F1;M1
ID_674192;5;3;144.99;R2;F2;M3
ID_674230;5;1;75.4;R2;F1;M2
ID_674328;7;1;20.6;R1;F1;M1
ID_674345;6;4;77.9125;R2;F3;M2
ID_674352;10;1;22.45;R1;F1;M1
ID_674360;6;3;92.733333333;R2;F2;M2
ID_674425;5;1;60.16;R2;F1;M2
ID_674442;11;1;713;R1;F1;M3
ID_674501;5;1;35.99;R2;F1;M1
ID_674529;12;1;19.5;R1;F1;M1
ID_674530;5;1;102.5;R2;F1;M3
ID_674588;5;4;134.2975;R2;F3;M3
ID_674595;6;2;168.745;R2;F2;M3
ID_674813;6;1;56.5;R2;F1;M2
ID_674835;7;1;47.49;R1;F1;M1
ID_674977;6;1;380;R2;F1;M3
ID_675118;5;1;66.5;R2;F1;M2
ID_675258;7;1;27.39;R1;F1;M1
ID_675291;12;1;125.4;R1;F1;M3
ID_675370;5;1;29.2;R2;F1;M1
ID_675398;6;1;59.99;R2;F1;M2
ID_675737;6;4;123.495;R2;F3;M3
ID_675970;7;7;30.608571429;R1;F3;M1
ID_676140;10;1;25.5;R1;F1;M1
ID_676546;10;2;65.05;R1;F2;M2
ID_676682;7;1;18.5;R1;F1;M1
ID_676788;12;1;57.5;R1;F1;M2
ID_676957;6;1;26.29;R2;F1;M1
ID_677238;11;1;43.5;R1;F1;M1
ID_677315;6;1;568.5;R2;F1;M3
ID_677318;6;5;135.726;R2;F3;M3
ID_677367;6;1;157.4;R2;F1;M3
ID_677380;6;1;177;R2;F1;M3
ID_677423;6;1;17.39;R2;F1;M1
ID_677431;6;1;34.99;R2;F1;M1
ID_677450;6;1;100;R2;F1;M3
ID_677454;7;3;357;R1;F2;M3
ID_677459;10;1;23.2;R1;F1;M1
ID_677580;6;1;87.49;R2;F1;M2
ID_677691;6;1;102.49;R2;F1;M3
ID_677700;6;1;41.6;R2;F1;M1
ID_677740;6;1;126.49;R2;F1;M3
ID_677749;6;1;156.4;R2;F1;M3
ID_677759;6;1;16.2;R2;F1;M1
ID_677770;6;1;74.49;R2;F1;M2
ID_677790;6;1;79;R2;F1;M2
ID_677912;6;1;46.99;R2;F1;M1
ID_677959;6;1;125;R2;F1;M3
ID_678022;6;1;39.7;R2;F1;M1
ID_678078;6;1;44.7;R2;F1;M1
ID_67830;1;1;39.49;R3;F1;M1
ID_678455;9;1;111;R1;F1;M3
ID_67856;4;1;26;R2;F1;M1
ID_678837;6;1;97;R2;F1;M2
ID_678870;11;1;35.99;R1;F1;M1
ID_678911;6;3;26.693333333;R2;F2;M1
ID_67914;2;5;130.19;R3;F3;M3
ID_679143;6;2;82.14;R2;F2;M2
ID_679222;6;2;19.8;R2;F2;M1
ID_679236;6;2;71.87;R2;F2;M2
ID_679355;7;1;22.8;R1;F1;M1
ID_679717;6;1;67;R2;F1;M2
ID_680137;12;1;40.99;R1;F1;M1
ID_680207;6;1;30.2;R2;F1;M1
ID_680213;7;1;47.55;R1;F1;M1
ID_680252;7;1;78.99;R1;F1;M2
ID_680349;6;3;170.83;R2;F2;M3
ID_680495;6;2;155.6;R2;F2;M3
ID_680555;7;1;101.25;R1;F1;M3
ID_680605;6;2;76.35;R2;F2;M2
ID_680626;6;1;33.49;R2;F1;M1
ID_680704;10;2;21.245;R1;F2;M1
ID_680736;12;1;81;R1;F1;M2
ID_680741;6;1;113.5;R2;F1;M3
ID_681095;7;1;35;R1;F1;M1
ID_681188;7;2;65.75;R1;F2;M2
ID_681202;7;1;43.99;R1;F1;M1
ID_681212;7;1;159.5;R1;F1;M3
ID_681233;7;1;37.25;R1;F1;M1
ID_681940;11;1;460.5;R1;F1;M3
ID_682228;7;1;140;R1;F1;M3
ID_682232;7;2;136.495;R1;F2;M3
ID_682233;9;2;175;R1;F2;M3
ID_682289;7;5;82.878;R1;F3;M2
ID_682520;7;1;185;R1;F1;M3
ID_682850;7;1;40.2;R1;F1;M1
ID_682856;10;1;8.99;R1;F1;M1
ID_682967;7;1;107.5;R1;F1;M3
ID_682977;12;1;181;R1;F1;M3
ID_682994;7;2;97.9;R1;F2;M2
ID_683007;12;1;25.6;R1;F1;M1
ID_683083;7;1;52.49;R1;F1;M2
ID_683266;11;1;71.5;R1;F1;M2
ID_683312;7;2;14.5;R1;F2;M1
ID_683347;7;1;22.5;R1;F1;M1
ID_683435;7;2;15.1;R1;F2;M1
ID_683584;7;2;33;R1;F2;M1
ID_683698;10;1;66.49;R1;F1;M2
ID_683718;7;2;17.8;R1;F2;M1
ID_683821;7;1;44.7;R1;F1;M1
ID_684022;10;1;22.2;R1;F1;M1
ID_684351;9;2;87.75;R1;F2;M2
ID_684396;11;1;189.5;R1;F1;M3
ID_684846;7;1;15.2;R1;F1;M1
ID_684918;10;1;57.2;R1;F1;M2
ID_684936;11;2;34.24;R1;F2;M1
ID_685199;7;1;26.29;R1;F1;M1
ID_685520;12;1;45.5;R1;F1;M1
ID_685624;7;1;35.5;R1;F1;M1
ID_685642;7;3;107.32666667;R1;F2;M3
ID_685647;7;1;11.6;R1;F1;M1
ID_685667;7;4;102.31;R1;F3;M3
ID_685668;7;1;42.25;R1;F1;M1
ID_685677;7;1;41.5;R1;F1;M1
ID_685691;7;1;40.49;R1;F1;M1
ID_68570;1;2;494.99;R3;F2;M3
ID_685740;7;1;52;R1;F1;M2
ID_685950;9;1;101.25;R1;F1;M3
ID_686017;12;1;320;R1;F1;M3
ID_686027;12;1;52;R1;F1;M2
ID_686072;12;1;194.8;R1;F1;M3
ID_686246;10;6;837.18333333;R1;F3;M3
ID_686413;12;1;161.49;R1;F1;M3
ID_686438;12;1;91.5;R1;F1;M2
ID_68645;7;2;153.995;R1;F2;M3
ID_686580;12;1;42.9;R1;F1;M1
ID_686606;12;1;25.6;R1;F1;M1
ID_686620;12;1;335;R1;F1;M3
ID_686706;9;1;357;R1;F1;M3
ID_686721;9;2;73.1;R1;F2;M2
ID_686912;12;2;250.495;R1;F2;M3
ID_687016;11;4;53;R1;F3;M2
ID_687135;12;1;118.5;R1;F1;M3
ID_687373;11;2;73.445;R1;F2;M2
ID_687972;9;3;24.333333333;R1;F2;M1
ID_688177;9;2;234;R1;F2;M3
ID_688567;9;2;40.49;R1;F2;M1
ID_688579;9;2;50.92;R1;F2;M2
ID_689096;11;1;84.5;R1;F1;M2
ID_68912;11;1;33.99;R1;F1;M1
ID_689134;10;1;99;R1;F1;M2
ID_689365;10;1;55.5;R1;F1;M2
ID_689765;11;4;149.275;R1;F3;M3
ID_689835;10;1;36.49;R1;F1;M1
ID_690004;10;1;65.2;R1;F1;M2
ID_690059;10;1;32;R1;F1;M1
ID_690287;10;4;119.3725;R1;F3;M3
ID_690303;10;1;65.2;R1;F1;M2
ID_690512;10;1;21.49;R1;F1;M1
ID_69149;3;3;69.896666667;R2;F2;M2
ID_691625;10;1;210;R1;F1;M3
ID_691649;10;1;91.5;R1;F1;M2
ID_691804;10;1;92.4;R1;F1;M2
ID_69203;2;5;268.036;R3;F3;M3
ID_69247;2;2;190.895;R3;F2;M3
ID_692481;11;2;237.25;R1;F2;M3
ID_692485;11;3;709;R1;F2;M3
ID_692521;11;1;674;R1;F1;M3
ID_69253;10;1;17.5;R1;F1;M1
ID_692605;11;1;37.5;R1;F1;M1
ID_69263;4;1;43;R2;F1;M1
ID_692818;11;2;368.75;R1;F2;M3
ID_692917;11;3;325.33333333;R1;F2;M3
ID_692934;11;1;399;R1;F1;M3
ID_692952;11;1;674;R1;F1;M3
ID_693219;11;1;22.1;R1;F1;M1
ID_693865;11;1;171.2;R1;F1;M3
ID_693933;12;1;45.5;R1;F1;M1
ID_693938;11;1;39.6;R1;F1;M1
ID_694001;11;1;42.2;R1;F1;M1
ID_694057;11;1;95.5;R1;F1;M2
ID_694125;11;1;59.5;R1;F1;M2
ID_694152;11;1;102.7;R1;F1;M3
ID_694262;11;1;90.2;R1;F1;M2
ID_694405;11;4;97.235;R1;F3;M2
ID_694551;12;2;48.595;R1;F2;M1
ID_694949;11;1;205;R1;F1;M3
ID_69499;11;1;63;R1;F1;M2
ID_695017;11;1;3377;R1;F1;M3
ID_695079;11;2;108;R1;F2;M3
ID_695284;12;2;23.5;R1;F2;M1
ID_695457;11;1;38.5;R1;F1;M1
ID_695465;12;1;36.5;R1;F1;M1
ID_695494;11;1;69.5;R1;F1;M2
ID_695563;12;1;29.6;R1;F1;M1
ID_695696;12;2;40.3;R1;F2;M1
ID_695706;12;1;419;R1;F1;M3
ID_695756;12;1;33.2;R1;F1;M1
ID_69583;4;1;;R2;F1;M1
ID_695879;12;1;48.7;R1;F1;M1
ID_695901;12;1;44.2;R1;F1;M1
ID_695932;12;1;51;R1;F1;M2
ID_695974;12;1;21.2;R1;F1;M1
ID_696005;12;2;62.5;R1;F2;M2
ID_696054;12;1;44.2;R1;F1;M1
ID_696786;12;2;31.85;R1;F2;M1
ID_697022;12;1;132.5;R1;F1;M3
ID_69909;9;4;85.8675;R1;F3;M2
ID_70189;1;10;65.79;R3;F3;M2
ID_70483;4;5;313.018;R2;F3;M3
ID_70992;2;4;84.225;R3;F3;M2
ID_71294;5;3;69.593333333;R2;F2;M2
ID_71345;1;4;22.07;R3;F3;M1
ID_71577;5;2;125.995;R2;F2;M3
ID_71608;1;1;37.3;R3;F1;M1
ID_71640;6;2;48.24;R2;F2;M1
ID_71695;2;5;44.956;R3;F3;M1
ID_71875;4;1;28.7;R2;F1;M1
ID_71922;11;2;149.99;R1;F2;M3
ID_71969;9;4;201.24;R1;F3;M3
ID_72026;2;5;153.79;R3;F3;M3
ID_72405;6;1;37.2;R2;F1;M1
ID_72517;1;1;49.49;R3;F1;M1
ID_72725;1;7;44.525714286;R3;F3;M1
ID_72814;1;5;73.39;R3;F3;M2
ID_72869;11;1;40.39;R1;F1;M1
ID_73075;4;2;76.49;R2;F2;M2
ID_73268;2;3;44.656666667;R3;F2;M1
ID_73453;1;9;95.872222222;R3;F3;M2
ID_73503;1;5;84.614;R3;F3;M2
ID_73510;1;2;43.2;R3;F2;M1
ID_73598;2;2;42.845;R3;F2;M1
ID_73667;2;4;49.1675;R3;F3;M1
ID_73733;5;1;115.49;R2;F1;M3
ID_73763;10;1;94.5;R1;F1;M2
ID_73980;2;1;27.5;R3;F1;M1
ID_74200;4;1;32.49;R2;F1;M1
ID_74468;2;4;126.37;R3;F3;M3
ID_74531;2;2;82.945;R3;F2;M2
ID_74628;12;1;58.49;R1;F1;M2
ID_74779;2;5;73.056;R3;F3;M2
ID_74801;2;1;27.49;R3;F1;M1
ID_74865;4;4;31.72;R2;F3;M1
ID_74952;2;9;86.65;R3;F3;M2
ID_75;12;1;97.5;R1;F1;M2
ID_75184;1;14;85.79;R3;F3;M2
ID_75221;1;9;124.22333333;R3;F3;M3
ID_75249;6;3;53.426666667;R2;F2;M2
ID_75454;6;1;12.5;R2;F1;M1
ID_75457;1;2;133;R3;F2;M3
ID_75518;2;5;38.438;R3;F3;M1
ID_75553;9;2;151.745;R1;F2;M3
ID_75576;1;2;82.995;R3;F2;M2
ID_75671;4;2;168.49;R2;F2;M3
ID_75813;4;3;461.76333333;R2;F2;M3
ID_76086;1;4;119.9925;R3;F3;M3
ID_76244;1;3;227.49333333;R3;F2;M3
ID_76446;1;2;24.65;R3;F2;M1
ID_76697;2;1;65.49;R3;F1;M2
ID_76834;9;2;33.595;R1;F2;M1
ID_76860;3;4;126.99;R2;F3;M3
ID_76968;9;1;67.6;R1;F1;M2
ID_77004;4;8;31.5625;R2;F3;M1
ID_77363;1;3;107.66666667;R3;F2;M3
ID_77403;11;1;71.49;R1;F1;M2
ID_77675;4;2;69.05;R2;F2;M2
ID_77724;1;3;157.65666667;R3;F2;M3
ID_77799;1;1;40.59;R3;F1;M1
ID_78095;11;1;32.49;R1;F1;M1
ID_78150;4;1;174;R2;F1;M3
ID_78158;1;2;152.74;R3;F2;M3
ID_78347;11;2;60.75;R1;F2;M2
ID_78376;7;3;57.83;R1;F2;M2
ID_78414;2;1;76.3;R3;F1;M2
ID_78503;1;2;24.49;R3;F2;M1
ID_78513;1;2;87.89;R3;F2;M2
ID_78797;4;5;146.7475;R2;F3;M3
ID_78884;2;5;320.494;R3;F3;M3
ID_78940;1;2;154.74;R3;F2;M3
ID_78959;2;8;118.28;R3;F3;M3
ID_79190;1;4;48.323333333;R3;F3;M1
ID_79236;1;9;167.22444444;R3;F3;M3
ID_79462;12;1;125.99;R1;F1;M3
ID_79499;4;1;31.99;R2;F1;M1
ID_79755;2;3;138.1;R3;F2;M3
ID_79777;5;3;60.996666667;R2;F2;M2
ID_79805;4;3;80.5;R2;F2;M2
ID_80043;2;3;287.09666667;R3;F2;M3
ID_80173;1;3;66.323333333;R3;F2;M2
ID_80253;1;9;33.991111111;R3;F3;M1
ID_80260;3;7;314.66714286;R2;F3;M3
ID_80360;1;9;143.75625;R3;F3;M3
ID_80399;11;2;57.995;R1;F2;M2
ID_80486;2;2;104;R3;F2;M3
ID_80501;2;3;21.56;R3;F2;M1
ID_80515;3;1;85.49;R2;F1;M2
ID_80739;1;4;278.1825;R3;F3;M3
ID_80755;1;2;33.705;R3;F2;M1
ID_80911;2;5;159.234;R3;F3;M3
ID_80962;5;3;130.99;R2;F2;M3
ID_81141;5;1;68.49;R2;F1;M2
ID_81181;2;2;74.24;R3;F2;M2
ID_81241;11;2;9;R1;F2;M1
ID_81490;4;4;199.49;R2;F3;M3
ID_81503;7;3;130.48;R1;F2;M3
ID_81532;3;1;168;R2;F1;M3
ID_81816;6;3;37.1;R2;F2;M1
ID_81947;5;1;288.99;R2;F1;M3
ID_822;2;5;48.156;R3;F3;M1
ID_82396;11;1;149.49;R1;F1;M3
ID_82439;2;3;246.49333333;R3;F2;M3
ID_82527;9;2;71.995;R1;F2;M2
ID_82538;4;5;235.158;R2;F3;M3
ID_82568;2;4;195.8425;R3;F3;M3
ID_82940;1;1;98.49;R3;F1;M2
ID_83016;1;8;24.20125;R3;F3;M1
ID_83243;2;4;72.865;R3;F3;M2
ID_83267;4;5;195.234;R2;F3;M3
ID_83287;1;7;82.184285714;R3;F3;M2
ID_83524;3;3;63.23;R2;F2;M2
ID_83533;5;1;53.8;R2;F1;M2
ID_83638;12;1;44.5;R1;F1;M1
ID_83801;3;2;36.545;R2;F2;M1
ID_83979;6;1;140.9;R2;F1;M3
ID_84326;2;8;109.22;R3;F3;M3
ID_84348;1;6;49.826666667;R3;F3;M1
ID_84366;11;1;18.49;R1;F1;M1
ID_84424;1;1;54.99;R3;F1;M2
ID_84434;5;3;93.493333333;R2;F2;M2
ID_84633;4;4;106.37;R2;F3;M3
ID_84883;2;1;43.49;R3;F1;M1
ID_84974;1;4;581.2425;R3;F3;M3
ID_85269;11;2;62.195;R1;F2;M2
ID_85272;3;1;;R2;F1;M1
ID_85286;3;3;54.726666667;R2;F2;M2
ID_85323;2;1;32.99;R3;F1;M1
ID_85372;1;4;44.865;R3;F3;M1
ID_85399;4;1;19.49;R2;F1;M1
ID_85403;1;5;56.632;R3;F3;M2
ID_85457;3;3;70.33;R2;F2;M2
ID_85485;10;1;46.49;R1;F1;M1
ID_85569;7;2;62.99;R1;F2;M2
ID_85591;1;10;153.203;R3;F3;M3
ID_85777;4;1;27.39;R2;F1;M1
ID_85867;2;3;50.826666667;R3;F2;M2
ID_85906;3;1;131;R2;F1;M3
ID_86034;2;7;123.32714286;R3;F3;M3
ID_86079;3;5;338.438;R2;F3;M3
ID_86107;2;3;65.43;R3;F2;M2
ID_86133;1;3;67.463333333;R3;F2;M2
ID_86149;4;3;40.13;R2;F2;M1
ID_86303;6;2;191.745;R2;F2;M3
ID_86410;10;1;40.7;R1;F1;M1
ID_86454;7;1;120.49;R1;F1;M3
ID_86501;2;5;166.978;R3;F3;M3
ID_86576;6;1;33.55;R2;F1;M1
ID_86672;11;1;194.49;R1;F1;M3
ID_86699;2;1;59.99;R3;F1;M2
ID_86707;3;2;41;R2;F2;M1
ID_86717;3;4;46.3675;R2;F3;M1
ID_86750;2;4;61.99;R3;F3;M2
ID_86790;9;3;43.826666667;R1;F2;M1
ID_86922;5;1;309;R2;F1;M3
ID_86946;1;3;96.6;R3;F2;M2
ID_86949;2;11;379.90454545;R3;F3;M3
ID_87052;1;3;54.656666667;R3;F2;M2
ID_87060;1;4;108.2725;R3;F3;M3
ID_87320;12;1;36.7;R1;F1;M1
ID_874;4;3;39.5;R2;F2;M1
ID_87651;2;3;37.56;R3;F2;M1
ID_87680;11;1;87;R1;F1;M2
ID_87714;4;4;126.22;R2;F3;M3
ID_87730;2;4;39.8425;R3;F3;M1
ID_87782;1;5;52.64;R3;F3;M2
ID_87894;2;3;50.563333333;R3;F2;M2
ID_87899;3;3;257.06666667;R2;F2;M3
ID_88065;1;1;21.49;R3;F1;M1
ID_88172;1;2;43.145;R3;F2;M1
ID_882;1;6;43.575;R3;F3;M1
ID_88288;2;3;42.533333333;R3;F2;M1
ID_88294;3;1;19.7;R2;F1;M1
ID_88308;6;6;55.096666667;R2;F3;M2
ID_88361;1;6;93.616666667;R3;F3;M2
ID_88373;1;2;53.39;R3;F2;M2
ID_88376;1;2;61.495;R3;F2;M2
ID_88423;2;4;63.3925;R3;F3;M2
ID_88634;7;1;24.99;R1;F1;M1
ID_89095;3;6;92.99;R2;F3;M2
ID_89237;2;4;41.5175;R3;F3;M1
ID_89660;2;6;105.66833333;R3;F3;M3
ID_89774;4;3;264.5;R2;F2;M3
ID_89820;11;2;34.095;R1;F2;M1
ID_89850;2;7;665.12571429;R3;F3;M3
ID_89905;3;5;84.58;R2;F3;M2
ID_90044;1;4;53.575;R3;F3;M2
ID_90112;6;2;29.095;R2;F2;M1
ID_90124;10;1;61.49;R1;F1;M2
ID_90136;1;4;266.3975;R3;F3;M3
ID_90225;1;4;40.865;R3;F3;M1
ID_90261;7;2;283;R1;F2;M3
ID_90473;1;3;79.916666667;R3;F2;M2
ID_90595;1;7;101.56142857;R3;F3;M3
ID_90874;1;6;91.09;R3;F3;M2
ID_90886;2;5;258.296;R3;F3;M3
ID_90973;1;1;31.8;R3;F1;M1
ID_91;1;4;198.19;R3;F3;M3
ID_91442;11;1;110.99;R1;F1;M3
ID_91488;7;1;41.49;R1;F1;M1
ID_91794;6;4;114.1725;R2;F3;M3
ID_92061;1;4;109.18;R3;F3;M3
ID_92072;3;3;69.91;R2;F2;M2
ID_92079;2;4;227.7425;R3;F3;M3
ID_92097;4;4;190.9425;R2;F3;M3
ID_92100;9;1;28.49;R1;F1;M1
ID_92272;2;1;30.49;R3;F1;M1
ID_92511;1;4;77.4975;R3;F3;M2
ID_92514;1;3;78.363333333;R3;F2;M2
ID_92673;5;3;483.99;R2;F2;M3
ID_92677;1;1;15.99;R3;F1;M1
ID_92801;3;3;138.76333333;R2;F2;M3
ID_93050;1;3;91.045;R3;F2;M2
ID_93058;12;1;45.99;R1;F1;M1
ID_93183;9;1;97.8;R1;F1;M2
ID_93303;9;2;108;R1;F2;M3
ID_93343;2;2;160.295;R3;F2;M3
ID_93425;1;4;86.945;R3;F3;M2
ID_93463;1;3;101.96;R3;F2;M3
ID_93482;2;1;19.99;R3;F1;M1
ID_93517;2;4;81.62;R3;F3;M2
ID_93556;9;4;96.695;R1;F3;M2
ID_93596;2;1;39.7;R3;F1;M1
ID_93649;4;1;46.49;R2;F1;M1
ID_93681;11;1;24.99;R1;F1;M1
ID_93783;2;11;306.00636364;R3;F3;M3
ID_93888;3;5;407.852;R2;F3;M3
ID_93995;4;8;90.1175;R2;F3;M2
ID_94204;6;5;50.674;R2;F3;M2
ID_94329;10;1;133.49;R1;F1;M3
ID_94344;6;2;105.645;R2;F2;M3
ID_94385;5;4;156.66;R2;F3;M3
ID_94387;2;1;24.5;R3;F1;M1
ID_94567;7;4;74.55;R1;F3;M2
ID_94580;6;1;66;R2;F1;M2
ID_94581;12;1;40.99;R1;F1;M1
ID_94732;1;2;113.99;R3;F2;M3
ID_94793;3;2;38.945;R2;F2;M1
ID_94827;7;4;97.8225;R1;F3;M2
ID_95089;1;2;47.84;R3;F2;M1
ID_95106;3;5;45.876;R2;F3;M1
ID_95133;1;3;95.656666667;R3;F2;M2
ID_95213;1;7;86.348571429;R3;F3;M2
ID_95247;10;1;36;R1;F1;M1
ID_95302;1;2;33.25;R3;F2;M1
ID_95443;2;6;176.74666667;R3;F3;M3
ID_95687;3;4;93.07;R2;F3;M2
ID_95827;6;6;86.773333333;R2;F3;M2
ID_95850;3;2;40.3;R2;F2;M1
ID_95952;1;7;100.29142857;R3;F3;M3
ID_96221;1;5;191.272;R3;F3;M3
ID_96222;2;1;137;R3;F1;M3
ID_96444;1;2;75.24;R3;F2;M2
ID_96522;10;2;147.99;R1;F2;M3
ID_96523;1;4;41.7675;R3;F3;M1
ID_96562;4;1;365;R2;F1;M3
ID_96737;1;4;65.1675;R3;F3;M2
ID_96867;3;2;134.74;R2;F2;M3
ID_96881;1;5;51.87;R3;F3;M2
ID_97238;3;4;34.9975;R2;F3;M1
ID_98114;1;4;59.5175;R3;F3;M2
ID_98500;7;2;223.195;R1;F2;M3
ID_98546;7;2;109.25;R1;F2;M3
ID_98588;1;6;68.038333333;R3;F3;M2
ID_98667;3;5;139.716;R2;F3;M3
ID_98770;2;1;99.99;R3;F1;M2
ID_99037;11;2;66.55;R1;F2;M2
ID_99044;10;1;56;R1;F1;M2
ID_99299;6;3;106.33333333;R2;F2;M3
ID_99356;4;4;111.8725;R2;F3;M3
ID_99361;3;6;69.841666667;R2;F3;M2
ID_99494;2;5;190.076;R3;F3;M3
ID_99533;1;4;144.49333333;R3;F3;M3
ID_99573;1;5;59.298;R3;F3;M2
ID_99599;3;1;211.4;R2;F1;M3
